lat,lon,time,par/einstein m-2 day-1
27.75,121.5,2015-11-24 ,14.8
27.75,121.75,2015-11-24 ,8.1
27.75,122.0,2015-11-24 ,1.44
27.75,122.25,2015-11-24 ,1.75
28.0,120.75,2015-11-24 ,20.26
28.0,121.0,2015-11-24 ,19.99
28.0,121.25,2015-11-24 ,23.55
28.0,121.5,2015-11-24 ,24.57
28.0,121.75,2015-11-24 ,13.7
28.0,122.0,2015-11-24 ,6.09
28.0,122.25,2015-11-24 ,4.9
28.25,121.25,2015-11-24 ,18.39
28.25,121.5,2015-11-24 ,22.12
28.25,121.75,2015-11-24 ,16.54
28.25,122.0,2015-11-24 ,10.0
28.25,122.25,2015-11-24 ,3.67
28.5,121.75,2015-11-24 ,17.16
28.5,122.0,2015-11-24 ,5.59
28.5,122.25,2015-11-24 ,3.74
27.25,120.75,2015-11-25 ,4.58
27.25,121.0,2015-11-25 ,6.28
27.25,121.25,2015-11-25 ,4.28
27.25,121.5,2015-11-25 ,3.96
27.25,121.75,2015-11-25 ,4.61
27.25,122.0,2015-11-25 ,4.62
27.25,122.25,2015-11-25 ,5.4
27.5,120.75,2015-11-25 ,5.33
27.5,121.0,2015-11-25 ,4.35
27.5,121.25,2015-11-25 ,5.17
27.5,121.5,2015-11-25 ,3.74
27.5,121.75,2015-11-25 ,3.92
27.5,122.0,2015-11-25 ,4.74
27.5,122.25,2015-11-25 ,6.14
27.75,120.75,2015-11-25 ,6.16
27.75,121.0,2015-11-25 ,4.22
27.75,121.25,2015-11-25 ,4.46
27.75,121.5,2015-11-25 ,5.57
27.75,121.75,2015-11-25 ,5.62
27.75,122.0,2015-11-25 ,4.05
27.75,122.25,2015-11-25 ,5.41
28.0,120.75,2015-11-25 ,7.04
28.0,121.0,2015-11-25 ,5.35
28.0,121.25,2015-11-25 ,5.3
28.0,121.5,2015-11-25 ,5.39
28.0,121.75,2015-11-25 ,4.88
28.0,122.0,2015-11-25 ,3.34
28.0,122.25,2015-11-25 ,2.87
28.25,121.25,2015-11-25 ,4.39
28.25,121.5,2015-11-25 ,3.85
28.25,121.75,2015-11-25 ,4.45
28.25,122.0,2015-11-25 ,4.23
28.25,122.25,2015-11-25 ,3.66
28.5,121.75,2015-11-25 ,3.62
28.5,122.0,2015-11-25 ,3.02
28.5,122.25,2015-11-25 ,3.16
27.25,120.75,2015-11-26 ,32.29
27.25,121.0,2015-11-26 ,32.63
27.25,121.25,2015-11-26 ,31.99
27.25,121.5,2015-11-26 ,32.67
27.25,121.75,2015-11-26 ,32.71
27.25,122.0,2015-11-26 ,32.66
27.25,122.25,2015-11-26 ,32.64
27.5,120.75,2015-11-26 ,31.87
27.5,121.0,2015-11-26 ,32.1
27.5,121.25,2015-11-26 ,32.03
27.5,121.5,2015-11-26 ,32.37
27.5,121.75,2015-11-26 ,32.85
27.5,122.0,2015-11-26 ,32.37
27.5,122.25,2015-11-26 ,32.23
27.75,120.75,2015-11-26 ,31.78
27.75,121.0,2015-11-26 ,31.68
27.75,121.25,2015-11-26 ,31.65
27.75,121.5,2015-11-26 ,31.95
27.75,121.75,2015-11-26 ,32.36
27.75,122.0,2015-11-26 ,32.47
27.75,122.25,2015-11-26 ,31.91
28.0,120.75,2015-11-26 ,31.53
28.0,121.0,2015-11-26 ,31.55
28.0,121.25,2015-11-26 ,31.5
28.0,121.5,2015-11-26 ,31.34
28.0,121.75,2015-11-26 ,31.6
28.0,122.0,2015-11-26 ,32.19
28.0,122.25,2015-11-26 ,32.11
28.25,121.25,2015-11-26 ,31.4
28.25,121.5,2015-11-26 ,31.01
28.25,121.75,2015-11-26 ,31.11
28.25,122.0,2015-11-26 ,31.56
28.25,122.25,2015-11-26 ,31.65
28.5,121.75,2015-11-26 ,30.88
28.5,122.0,2015-11-26 ,30.86
28.5,122.25,2015-11-26 ,31.31
27.25,120.75,2015-11-27 ,31.19
27.25,121.0,2015-11-27 ,31.11
27.25,121.25,2015-11-27 ,31.09
27.25,121.5,2015-11-27 ,27.27
27.25,121.75,2015-11-27 ,16.68
27.25,122.0,2015-11-27 ,8.5
27.25,122.25,2015-11-27 ,8.34
27.5,120.75,2015-11-27 ,28.89
27.5,121.0,2015-11-27 ,27.69
27.5,121.25,2015-11-27 ,24.51
27.5,121.5,2015-11-27 ,27.12
27.5,121.75,2015-11-27 ,27.28
27.5,122.0,2015-11-27 ,9.23
27.5,122.25,2015-11-27 ,9.01
27.75,120.75,2015-11-27 ,28.24
27.75,121.0,2015-11-27 ,29.36
27.75,121.25,2015-11-27 ,30.13
27.75,121.5,2015-11-27 ,27.33
27.75,121.75,2015-11-27 ,28.61
27.75,122.0,2015-11-27 ,7.99
27.75,122.25,2015-11-27 ,8.72
28.0,120.75,2015-11-27 ,29.42
28.0,121.0,2015-11-27 ,29.41
28.0,121.25,2015-11-27 ,29.33
28.0,121.5,2015-11-27 ,29.93
28.0,121.75,2015-11-27 ,30.07
28.0,122.0,2015-11-27 ,19.24
28.0,122.25,2015-11-27 ,9.56
28.25,121.25,2015-11-27 ,30.04
28.25,121.5,2015-11-27 ,28.83
28.25,121.75,2015-11-27 ,28.49
28.25,122.0,2015-11-27 ,25.32
28.25,122.25,2015-11-27 ,11.05
28.5,121.75,2015-11-27 ,26.29
28.5,122.0,2015-11-27 ,21.14
28.5,122.25,2015-11-27 ,21.57
27.25,120.75,2015-11-28 ,16.37
27.25,121.0,2015-11-28 ,14.81
27.25,121.25,2015-11-28 ,22.57
27.25,121.5,2015-11-28 ,17.43
27.25,121.75,2015-11-28 ,22.27
27.25,122.0,2015-11-28 ,19.94
27.25,122.25,2015-11-28 ,14.95
27.5,120.75,2015-11-28 ,19.85
27.5,121.0,2015-11-28 ,14.61
27.5,121.25,2015-11-28 ,24.86
27.5,121.5,2015-11-28 ,22.91
27.5,121.75,2015-11-28 ,22.49
27.5,122.0,2015-11-28 ,27.15
27.5,122.25,2015-11-28 ,20.05
27.75,120.75,2015-11-28 ,8.68
27.75,121.0,2015-11-28 ,13.65
27.75,121.25,2015-11-28 ,18.3
27.75,121.5,2015-11-28 ,25.27
27.75,121.75,2015-11-28 ,19.81
27.75,122.0,2015-11-28 ,22.23
27.75,122.25,2015-11-28 ,27.71
28.0,120.75,2015-11-28 ,10.65
28.0,121.0,2015-11-28 ,7.95
28.0,121.25,2015-11-28 ,7.67
28.0,121.5,2015-11-28 ,14.98
28.0,121.75,2015-11-28 ,16.24
28.0,122.0,2015-11-28 ,20.15
28.0,122.25,2015-11-28 ,25.01
28.25,121.25,2015-11-28 ,7.41
28.25,121.5,2015-11-28 ,6.46
28.25,121.75,2015-11-28 ,6.86
28.25,122.0,2015-11-28 ,10.76
28.25,122.25,2015-11-28 ,10.01
28.5,121.75,2015-11-28 ,7.42
28.5,122.0,2015-11-28 ,12.72
28.5,122.25,2015-11-28 ,20.18
27.25,120.75,2015-11-29 ,6.92
27.25,121.0,2015-11-29 ,6.11
27.25,121.25,2015-11-29 ,9.33
27.25,121.5,2015-11-29 ,4.3
27.25,121.75,2015-11-29 ,6.88
27.25,122.0,2015-11-29 ,4.89
27.25,122.25,2015-11-29 ,7.13
27.5,120.75,2015-11-29 ,5.31
27.5,121.0,2015-11-29 ,6.8
27.5,121.25,2015-11-29 ,8.9
27.5,121.5,2015-11-29 ,12.42
27.5,121.75,2015-11-29 ,7.49
27.5,122.0,2015-11-29 ,7.49
27.5,122.25,2015-11-29 ,7.93
27.75,121.0,2015-11-29 ,7.67
27.75,121.25,2015-11-29 ,4.7
27.75,121.5,2015-11-29 ,4.26
27.75,121.75,2015-11-29 ,4.3
27.75,122.0,2015-11-29 ,4.32
27.75,122.25,2015-11-29 ,4.37
28.0,121.0,2015-11-29 ,6.86
28.0,121.25,2015-11-29 ,5.42
28.0,121.5,2015-11-29 ,6.57
28.0,121.75,2015-11-29 ,3.63
28.0,122.0,2015-11-29 ,3.45
28.0,122.25,2015-11-29 ,4.62
28.25,121.25,2015-11-29 ,2.79
28.25,121.5,2015-11-29 ,1.04
28.25,121.75,2015-11-29 ,5.95
28.25,122.0,2015-11-29 ,4.04
28.25,122.25,2015-11-29 ,5.55
28.5,121.75,2015-11-29 ,2.99
28.5,122.0,2015-11-29 ,3.61
28.5,122.25,2015-11-29 ,4.94
27.25,120.75,2015-11-30 ,6.37
27.25,121.0,2015-11-30 ,8.14
27.25,121.25,2015-11-30 ,7.08
27.25,121.5,2015-11-30 ,7.12
27.25,121.75,2015-11-30 ,4.46
27.25,122.0,2015-11-30 ,4.89
27.25,122.25,2015-11-30 ,3.02
27.5,120.75,2015-11-30 ,5.69
27.5,121.0,2015-11-30 ,5.3
27.5,121.25,2015-11-30 ,4.4
27.5,121.5,2015-11-30 ,6.77
27.5,121.75,2015-11-30 ,5.79
27.5,122.0,2015-11-30 ,5.62
27.5,122.25,2015-11-30 ,4.7
27.75,120.75,2015-11-30 ,5.17
27.75,121.0,2015-11-30 ,6.85
27.75,121.25,2015-11-30 ,6.43
27.75,121.5,2015-11-30 ,6.84
27.75,121.75,2015-11-30 ,7.72
27.75,122.0,2015-11-30 ,5.85
27.75,122.25,2015-11-30 ,3.55
28.0,120.75,2015-11-30 ,5.64
28.0,121.0,2015-11-30 ,6.12
28.0,121.25,2015-11-30 ,8.04
28.0,121.5,2015-11-30 ,6.72
28.0,121.75,2015-11-30 ,7.61
28.0,122.0,2015-11-30 ,6.93
28.0,122.25,2015-11-30 ,5.84
28.25,121.25,2015-11-30 ,7.3
28.25,121.5,2015-11-30 ,8.41
28.25,121.75,2015-11-30 ,10.19
28.25,122.0,2015-11-30 ,11.14
28.25,122.25,2015-11-30 ,1.9
28.5,121.75,2015-11-30 ,9.0
28.5,122.0,2015-11-30 ,10.65
28.5,122.25,2015-11-30 ,15.76
27.25,120.75,2015-12-01 ,15.51
27.25,121.0,2015-12-01 ,14.49
27.25,121.25,2015-12-01 ,13.56
27.25,121.5,2015-12-01 ,16.94
27.25,121.75,2015-12-01 ,14.2
27.25,122.0,2015-12-01 ,19.33
27.25,122.25,2015-12-01 ,15.58
27.5,120.75,2015-12-01 ,11.1
27.5,121.0,2015-12-01 ,15.97
27.5,121.25,2015-12-01 ,17.68
27.5,121.5,2015-12-01 ,14.91
27.5,121.75,2015-12-01 ,28.41
27.5,122.0,2015-12-01 ,20.5
27.5,122.25,2015-12-01 ,14.56
27.75,120.75,2015-12-01 ,14.82
27.75,121.0,2015-12-01 ,15.71
27.75,121.25,2015-12-01 ,19.78
27.75,121.5,2015-12-01 ,19.6
27.75,121.75,2015-12-01 ,18.28
27.75,122.0,2015-12-01 ,23.51
27.75,122.25,2015-12-01 ,16.55
28.0,120.75,2015-12-01 ,19.3
28.0,121.0,2015-12-01 ,11.29
28.0,121.25,2015-12-01 ,12.87
28.0,121.5,2015-12-01 ,16.7
28.0,121.75,2015-12-01 ,20.08
28.0,122.0,2015-12-01 ,16.91
28.0,122.25,2015-12-01 ,18.08
28.25,121.25,2015-12-01 ,14.89
28.25,121.5,2015-12-01 ,16.83
28.25,121.75,2015-12-01 ,18.22
28.25,122.0,2015-12-01 ,19.38
28.25,122.25,2015-12-01 ,14.04
28.5,121.75,2015-12-01 ,17.43
28.5,122.0,2015-12-01 ,21.88
28.5,122.25,2015-12-01 ,15.51
27.25,120.75,2015-12-02 ,6.43
27.25,121.0,2015-12-02 ,9.38
27.25,121.25,2015-12-02 ,9.99
27.25,121.5,2015-12-02 ,9.1
27.25,121.75,2015-12-02 ,11.9
27.25,122.0,2015-12-02 ,14.13
27.25,122.25,2015-12-02 ,11.93
27.5,120.75,2015-12-02 ,8.15
27.5,121.0,2015-12-02 ,6.88
27.5,121.25,2015-12-02 ,8.94
27.5,121.5,2015-12-02 ,8.54
27.5,121.75,2015-12-02 ,9.81
27.5,122.0,2015-12-02 ,11.81
27.5,122.25,2015-12-02 ,12.46
27.75,120.75,2015-12-02 ,6.29
27.75,121.0,2015-12-02 ,9.08
27.75,121.25,2015-12-02 ,13.96
27.75,121.5,2015-12-02 ,12.43
27.75,121.75,2015-12-02 ,9.36
27.75,122.0,2015-12-02 ,6.46
27.75,122.25,2015-12-02 ,10.7
28.0,120.75,2015-12-02 ,12.56
28.0,121.0,2015-12-02 ,9.87
28.0,121.25,2015-12-02 ,12.39
28.0,121.5,2015-12-02 ,11.7
28.0,121.75,2015-12-02 ,19.33
28.0,122.0,2015-12-02 ,11.07
28.0,122.25,2015-12-02 ,15.06
28.25,121.25,2015-12-02 ,8.93
28.25,121.5,2015-12-02 ,7.16
28.25,121.75,2015-12-02 ,19.54
28.25,122.0,2015-12-02 ,12.62
28.25,122.25,2015-12-02 ,6.98
28.5,121.75,2015-12-02 ,11.6
28.5,122.0,2015-12-02 ,9.76
28.5,122.25,2015-12-02 ,12.15
27.25,120.75,2015-12-03 ,18.93
27.25,121.0,2015-12-03 ,18.71
27.25,121.25,2015-12-03 ,13.01
27.25,121.5,2015-12-03 ,11.1
27.25,121.75,2015-12-03 ,6.75
27.25,122.0,2015-12-03 ,15.49
27.25,122.25,2015-12-03 ,20.68
27.5,120.75,2015-12-03 ,30.24
27.5,121.0,2015-12-03 ,25.73
27.5,121.25,2015-12-03 ,17.72
27.5,121.5,2015-12-03 ,26.58
27.5,121.75,2015-12-03 ,19.02
27.5,122.0,2015-12-03 ,12.71
27.5,122.25,2015-12-03 ,20.16
27.75,120.75,2015-12-03 ,30.34
27.75,121.0,2015-12-03 ,29.96
27.75,121.25,2015-12-03 ,29.74
27.75,121.5,2015-12-03 ,24.29
27.75,121.75,2015-12-03 ,26.2
27.75,122.0,2015-12-03 ,26.59
27.75,122.25,2015-12-03 ,17.26
28.0,120.75,2015-12-03 ,29.37
28.0,121.0,2015-12-03 ,25.72
28.0,121.25,2015-12-03 ,29.66
28.0,121.5,2015-12-03 ,29.78
28.0,121.75,2015-12-03 ,30.29
28.0,122.0,2015-12-03 ,30.49
28.0,122.25,2015-12-03 ,28.97
28.25,121.25,2015-12-03 ,19.34
28.25,121.5,2015-12-03 ,28.99
28.25,121.75,2015-12-03 ,29.3
28.25,122.0,2015-12-03 ,30.15
28.25,122.25,2015-12-03 ,29.64
28.5,121.75,2015-12-03 ,17.7
28.5,122.0,2015-12-03 ,23.78
28.5,122.25,2015-12-03 ,29.4
27.25,120.75,2015-12-04 ,23.9
27.25,121.0,2015-12-04 ,26.69
27.25,121.25,2015-12-04 ,24.99
27.25,121.5,2015-12-04 ,23.49
27.25,121.75,2015-12-04 ,25.01
27.25,122.0,2015-12-04 ,25.5
27.25,122.25,2015-12-04 ,20.44
27.5,120.75,2015-12-04 ,17.26
27.5,121.0,2015-12-04 ,19.96
27.5,121.25,2015-12-04 ,23.67
27.5,121.5,2015-12-04 ,25.24
27.5,121.75,2015-12-04 ,20.95
27.5,122.0,2015-12-04 ,22.05
27.5,122.25,2015-12-04 ,27.26
27.75,120.75,2015-12-04 ,18.55
27.75,121.0,2015-12-04 ,18.39
27.75,121.25,2015-12-04 ,16.92
27.75,121.5,2015-12-04 ,20.02
27.75,121.75,2015-12-04 ,16.18
27.75,122.0,2015-12-04 ,18.65
27.75,122.25,2015-12-04 ,15.65
28.0,120.75,2015-12-04 ,16.86
28.0,121.0,2015-12-04 ,13.54
28.0,121.25,2015-12-04 ,15.85
28.0,121.5,2015-12-04 ,14.44
28.0,121.75,2015-12-04 ,13.6
28.0,122.0,2015-12-04 ,17.4
28.0,122.25,2015-12-04 ,18.56
28.25,121.25,2015-12-04 ,11.9
28.25,121.5,2015-12-04 ,10.49
28.25,121.75,2015-12-04 ,14.9
28.25,122.0,2015-12-04 ,18.8
28.25,122.25,2015-12-04 ,13.1
28.5,121.75,2015-12-04 ,8.34
28.5,122.0,2015-12-04 ,13.62
28.5,122.25,2015-12-04 ,19.76
27.25,120.75,2015-12-05 ,6.31
27.25,121.0,2015-12-05 ,2.47
27.25,121.25,2015-12-05 ,3.48
27.25,121.5,2015-12-05 ,4.27
27.25,121.75,2015-12-05 ,1.68
27.25,122.0,2015-12-05 ,2.45
27.25,122.25,2015-12-05 ,2.82
27.5,120.75,2015-12-05 ,4.21
27.5,121.0,2015-12-05 ,2.99
27.5,121.25,2015-12-05 ,5.24
27.5,121.5,2015-12-05 ,4.08
27.5,121.75,2015-12-05 ,5.41
27.5,122.0,2015-12-05 ,1.16
27.5,122.25,2015-12-05 ,1.37
27.75,120.75,2015-12-05 ,3.31
27.75,121.0,2015-12-05 ,3.12
27.75,121.25,2015-12-05 ,2.29
27.75,121.5,2015-12-05 ,4.01
27.75,121.75,2015-12-05 ,3.41
27.75,122.0,2015-12-05 ,1.49
27.75,122.25,2015-12-05 ,3.52
28.0,120.75,2015-12-05 ,3.18
28.0,121.0,2015-12-05 ,1.01
28.0,121.25,2015-12-05 ,5.84
28.0,121.5,2015-12-05 ,7.49
28.0,121.75,2015-12-05 ,3.02
28.0,122.0,2015-12-05 ,0.96
28.0,122.25,2015-12-05 ,1.58
28.25,121.25,2015-12-05 ,2.07
28.25,121.5,2015-12-05 ,1.42
28.25,121.75,2015-12-05 ,2.3
28.25,122.0,2015-12-05 ,5.61
28.25,122.25,2015-12-05 ,5.0
28.5,121.75,2015-12-05 ,2.08
28.5,122.0,2015-12-05 ,1.49
28.5,122.25,2015-12-05 ,0.94
27.25,120.75,2015-12-06 ,11.02
27.25,121.0,2015-12-06 ,10.73
27.25,121.25,2015-12-06 ,14.39
27.25,121.5,2015-12-06 ,9.77
27.25,121.75,2015-12-06 ,6.64
27.25,122.0,2015-12-06 ,2.84
27.25,122.25,2015-12-06 ,7.17
27.5,120.75,2015-12-06 ,14.36
27.5,121.0,2015-12-06 ,16.02
27.5,121.25,2015-12-06 ,16.2
27.5,121.5,2015-12-06 ,11.9
27.5,121.75,2015-12-06 ,8.19
27.5,122.0,2015-12-06 ,4.18
27.5,122.25,2015-12-06 ,2.94
27.75,120.75,2015-12-06 ,17.93
27.75,121.0,2015-12-06 ,14.41
27.75,121.25,2015-12-06 ,25.02
27.75,121.5,2015-12-06 ,15.63
27.75,121.75,2015-12-06 ,11.51
27.75,122.0,2015-12-06 ,4.52
27.75,122.25,2015-12-06 ,6.9
28.0,120.75,2015-12-06 ,18.74
28.0,121.0,2015-12-06 ,10.41
28.0,121.25,2015-12-06 ,17.67
28.0,121.5,2015-12-06 ,16.21
28.0,121.75,2015-12-06 ,7.14
28.0,122.0,2015-12-06 ,2.4
28.0,122.25,2015-12-06 ,3.92
28.25,121.25,2015-12-06 ,15.44
28.25,121.5,2015-12-06 ,12.25
28.25,121.75,2015-12-06 ,16.3
28.25,122.0,2015-12-06 ,8.16
28.25,122.25,2015-12-06 ,5.08
28.5,121.75,2015-12-06 ,18.91
28.5,122.0,2015-12-06 ,11.83
28.5,122.25,2015-12-06 ,6.51
27.25,120.75,2015-12-07 ,30.2
27.25,121.0,2015-12-07 ,30.35
27.25,121.25,2015-12-07 ,26.92
27.25,121.5,2015-12-07 ,12.5
27.25,121.75,2015-12-07 ,11.18
27.25,122.0,2015-12-07 ,13.59
27.25,122.25,2015-12-07 ,13.62
27.5,120.75,2015-12-07 ,29.72
27.5,121.0,2015-12-07 ,29.95
27.5,121.25,2015-12-07 ,29.68
27.5,121.5,2015-12-07 ,20.58
27.5,121.75,2015-12-07 ,12.53
27.5,122.0,2015-12-07 ,21.37
27.5,122.25,2015-12-07 ,14.55
27.75,120.75,2015-12-07 ,29.45
27.75,121.0,2015-12-07 ,29.93
27.75,121.25,2015-12-07 ,29.41
27.75,121.5,2015-12-07 ,29.48
27.75,121.75,2015-12-07 ,29.46
27.75,122.0,2015-12-07 ,15.94
27.75,122.25,2015-12-07 ,9.07
28.0,120.75,2015-12-07 ,28.99
28.0,121.0,2015-12-07 ,29.3
28.0,121.25,2015-12-07 ,28.21
28.0,121.5,2015-12-07 ,29.14
28.0,121.75,2015-12-07 ,29.06
28.0,122.0,2015-12-07 ,24.19
28.0,122.25,2015-12-07 ,5.39
28.25,121.25,2015-12-07 ,27.26
28.25,121.5,2015-12-07 ,21.21
28.25,121.75,2015-12-07 ,28.43
28.25,122.0,2015-12-07 ,27.34
28.25,122.25,2015-12-07 ,10.83
28.5,121.75,2015-12-07 ,28.34
28.5,122.0,2015-12-07 ,28.56
28.5,122.25,2015-12-07 ,27.2
27.25,120.75,2015-12-08 ,21.68
27.25,121.0,2015-12-08 ,14.98
27.25,122.0,2015-12-08 ,24.98
27.25,122.25,2015-12-08 ,18.5
27.5,120.75,2015-12-08 ,18.66
27.5,121.0,2015-12-08 ,13.37
27.5,122.0,2015-12-08 ,18.35
27.5,122.25,2015-12-08 ,17.96
27.75,120.75,2015-12-08 ,21.63
27.75,121.0,2015-12-08 ,26.03
27.75,121.75,2015-12-08 ,11.84
27.75,122.0,2015-12-08 ,9.86
27.75,122.25,2015-12-08 ,14.07
28.0,121.0,2015-12-08 ,24.65
28.0,121.75,2015-12-08 ,10.36
28.0,122.0,2015-12-08 ,12.35
28.0,122.25,2015-12-08 ,7.83
28.25,121.5,2015-12-08 ,25.68
28.25,121.75,2015-12-08 ,18.34
28.25,122.0,2015-12-08 ,9.62
28.25,122.25,2015-12-08 ,11.38
28.5,121.75,2015-12-08 ,21.95
28.5,122.0,2015-12-08 ,13.9
28.5,122.25,2015-12-08 ,12.57
27.25,120.75,2015-12-09 ,1.01
27.25,121.0,2015-12-09 ,1.09
27.25,121.25,2015-12-09 ,2.95
27.25,121.5,2015-12-09 ,1.0
27.25,121.75,2015-12-09 ,3.21
27.25,122.0,2015-12-09 ,3.4
27.25,122.25,2015-12-09 ,4.68
27.5,120.75,2015-12-09 ,3.48
27.5,121.0,2015-12-09 ,3.31
27.5,121.25,2015-12-09 ,2.21
27.5,121.5,2015-12-09 ,1.57
27.5,121.75,2015-12-09 ,3.61
27.5,122.0,2015-12-09 ,4.11
27.5,122.25,2015-12-09 ,4.55
27.75,120.75,2015-12-09 ,3.08
27.75,121.0,2015-12-09 ,3.08
27.75,121.25,2015-12-09 ,3.12
27.75,121.5,2015-12-09 ,3.05
27.75,121.75,2015-12-09 ,3.57
27.75,122.0,2015-12-09 ,4.09
27.75,122.25,2015-12-09 ,4.38
28.0,120.75,2015-12-09 ,0.96
28.0,121.0,2015-12-09 ,2.67
28.0,121.25,2015-12-09 ,3.91
28.0,121.5,2015-12-09 ,3.4
28.0,121.75,2015-12-09 ,4.05
28.0,122.0,2015-12-09 ,4.68
28.0,122.25,2015-12-09 ,4.32
28.25,121.25,2015-12-09 ,3.05
28.25,121.5,2015-12-09 ,3.62
28.25,121.75,2015-12-09 ,3.96
28.25,122.0,2015-12-09 ,3.8
28.25,122.25,2015-12-09 ,4.6
28.5,121.75,2015-12-09 ,3.94
28.5,122.0,2015-12-09 ,4.38
28.5,122.25,2015-12-09 ,5.17
27.25,120.75,2015-12-10 ,29.95
27.25,121.0,2015-12-10 ,30.39
27.25,121.25,2015-12-10 ,28.69
27.25,121.5,2015-12-10 ,17.58
27.25,121.75,2015-12-10 ,23.76
27.25,122.0,2015-12-10 ,20.01
27.25,122.25,2015-12-10 ,18.89
27.5,120.75,2015-12-10 ,20.69
27.5,121.0,2015-12-10 ,14.75
27.5,121.25,2015-12-10 ,18.42
27.5,121.5,2015-12-10 ,18.53
27.5,121.75,2015-12-10 ,20.77
27.5,122.0,2015-12-10 ,20.83
27.5,122.25,2015-12-10 ,17.51
27.75,120.75,2015-12-10 ,8.68
27.75,121.0,2015-12-10 ,17.27
27.75,121.25,2015-12-10 ,9.25
27.75,121.5,2015-12-10 ,12.13
27.75,121.75,2015-12-10 ,11.49
27.75,122.0,2015-12-10 ,11.7
27.75,122.25,2015-12-10 ,18.89
28.0,120.75,2015-12-10 ,13.83
28.0,121.0,2015-12-10 ,13.34
28.0,121.25,2015-12-10 ,18.91
28.0,121.5,2015-12-10 ,12.35
28.0,121.75,2015-12-10 ,9.47
28.0,122.0,2015-12-10 ,9.8
28.0,122.25,2015-12-10 ,6.51
28.25,121.25,2015-12-10 ,7.15
28.25,121.5,2015-12-10 ,4.65
28.25,121.75,2015-12-10 ,9.13
28.25,122.0,2015-12-10 ,5.44
28.25,122.25,2015-12-10 ,6.07
28.5,121.75,2015-12-10 ,5.79
28.5,122.0,2015-12-10 ,5.86
28.5,122.25,2015-12-10 ,6.82
27.25,120.75,2015-12-11 ,24.87
27.25,121.0,2015-12-11 ,28.66
27.25,121.25,2015-12-11 ,26.49
27.25,121.5,2015-12-11 ,7.69
27.25,121.75,2015-12-11 ,7.4
27.25,122.0,2015-12-11 ,16.41
27.25,122.25,2015-12-11 ,20.97
27.5,120.75,2015-12-11 ,14.31
27.5,121.0,2015-12-11 ,21.83
27.5,121.25,2015-12-11 ,28.48
27.5,121.5,2015-12-11 ,16.81
27.5,121.75,2015-12-11 ,14.5
27.5,122.0,2015-12-11 ,25.78
27.5,122.25,2015-12-11 ,25.36
27.75,120.75,2015-12-11 ,15.27
27.75,121.0,2015-12-11 ,24.37
27.75,121.25,2015-12-11 ,27.75
27.75,121.5,2015-12-11 ,28.67
27.75,121.75,2015-12-11 ,20.98
27.75,122.0,2015-12-11 ,14.81
27.75,122.25,2015-12-11 ,21.01
28.0,120.75,2015-12-11 ,4.73
28.0,121.0,2015-12-11 ,7.31
28.0,121.25,2015-12-11 ,12.15
28.0,121.5,2015-12-11 ,18.5
28.0,121.75,2015-12-11 ,26.76
28.0,122.0,2015-12-11 ,11.46
28.0,122.25,2015-12-11 ,5.84
28.25,121.25,2015-12-11 ,10.39
28.25,121.5,2015-12-11 ,8.68
28.25,121.75,2015-12-11 ,24.16
28.25,122.0,2015-12-11 ,27.49
28.25,122.25,2015-12-11 ,10.23
28.5,121.75,2015-12-11 ,12.51
28.5,122.0,2015-12-11 ,27.58
28.5,122.25,2015-12-11 ,22.98
27.25,120.75,2015-12-12 ,24.15
27.25,121.0,2015-12-12 ,16.99
27.25,121.25,2015-12-12 ,15.53
27.25,121.5,2015-12-12 ,26.88
27.25,121.75,2015-12-12 ,22.15
27.25,122.0,2015-12-12 ,16.45
27.25,122.25,2015-12-12 ,8.06
27.5,120.75,2015-12-12 ,15.04
27.5,121.0,2015-12-12 ,14.65
27.5,121.25,2015-12-12 ,18.19
27.5,121.5,2015-12-12 ,14.75
27.5,121.75,2015-12-12 ,12.5
27.5,122.0,2015-12-12 ,24.68
27.5,122.25,2015-12-12 ,22.27
27.75,120.75,2015-12-12 ,15.61
27.75,121.0,2015-12-12 ,15.02
27.75,121.25,2015-12-12 ,12.44
27.75,121.5,2015-12-12 ,13.17
27.75,121.75,2015-12-12 ,25.79
27.75,122.0,2015-12-12 ,29.21
27.75,122.25,2015-12-12 ,28.41
28.0,120.75,2015-12-12 ,14.69
28.0,121.0,2015-12-12 ,12.85
28.0,121.25,2015-12-12 ,12.38
28.0,121.5,2015-12-12 ,17.14
28.0,121.75,2015-12-12 ,16.42
28.0,122.0,2015-12-12 ,21.44
28.0,122.25,2015-12-12 ,18.83
28.25,121.25,2015-12-12 ,15.66
28.25,121.5,2015-12-12 ,13.45
28.25,121.75,2015-12-12 ,17.23
28.25,122.0,2015-12-12 ,26.02
28.25,122.25,2015-12-12 ,25.68
28.5,121.75,2015-12-12 ,23.63
28.5,122.0,2015-12-12 ,27.09
28.5,122.25,2015-12-12 ,28.48
27.25,120.75,2015-12-13 ,7.28
27.25,121.0,2015-12-13 ,8.61
27.25,121.25,2015-12-13 ,7.11
27.25,121.5,2015-12-13 ,6.37
27.25,121.75,2015-12-13 ,6.27
27.25,122.0,2015-12-13 ,5.85
27.25,122.25,2015-12-13 ,9.38
27.5,120.75,2015-12-13 ,4.88
27.5,121.0,2015-12-13 ,5.9
27.5,121.25,2015-12-13 ,7.96
27.5,121.5,2015-12-13 ,10.41
27.5,121.75,2015-12-13 ,12.6
